,clust,Tenure in Months,Avg Monthly Long Distance Charges,Avg Monthly GB Download,Monthly Charge,Total Charges,Total Refunds,Total Extra Data Charges,Total Long Distance Charges,Total Revenue,0,1,2,3,4,5,6,7,8,9,10,11,No,Yes,No,Yes,No,Yes,No,Yes,Cable,DSL,Fiber Optic,None,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes,No,Yes
4301,2,3,2.78,0,19.45,69.25,0.0,0,8.34,77.59,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4302,0,19,0.0,85,24.85,434.8,0.0,0,0.0,434.8,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
4303,0,3,0.0,25,41.35,107.25,0.0,0,0.0,107.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
4304,2,46,16.07,0,19.6,851.2,0.0,0,739.22,1590.42,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4305,0,69,38.92,16,84.45,5848.6,0.0,40,2685.48,8574.08,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0
4306,2,5,7.83,0,20.25,109.8,0.0,0,39.15,148.95,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4307,2,1,27.88,0,19.65,19.65,0.0,0,27.88,47.53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4308,2,26,31.53,0,20.65,595.5,0.0,0,819.78,1415.28,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4309,1,25,4.94,51,99.3,2513.5,0.0,0,123.50000000000001,2637.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
4310,0,64,49.49,12,81.05,5135.35,0.0,0,3167.36,8302.710000000001,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4311,0,30,48.04,19,67.6,2000.2,0.0,0,1441.2,3441.4,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,1,1,0
4312,0,13,39.17,10,70.15,931.75,0.0,150,509.21000000000004,1590.96,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4313,1,64,46.44,29,115.0,7396.15,0.0,0,2972.16,10368.31,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4314,0,46,4.08,59,84.8,3958.85,0.0,0,187.68,4146.53,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1
4315,2,12,36.65,0,19.7,260.9,0.0,0,439.79999999999995,700.6999999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4316,1,13,39.2,25,63.15,816.8,0.0,0,509.6,1326.4,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1
4317,0,67,43.01,16,74.0,4868.4,0.0,0,2881.67,7750.07,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0
4318,0,24,0.0,51,29.1,688.0,0.0,0,0.0,688.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4319,0,6,23.01,13,50.05,288.35,0.0,40,138.06,466.41,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0
4320,2,10,39.39,0,20.0,185.4,0.0,0,393.9,579.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4321,0,13,42.62,15,74.65,966.25,0.0,0,554.06,1520.31,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
4322,1,38,17.52,59,85.4,3297.0,0.0,0,665.76,3962.76,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4323,1,43,49.48,11,94.1,4107.3,0.0,0,2127.64,6234.9400000000005,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
4324,1,25,32.33,51,108.9,2809.05,0.0,0,808.25,3617.3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
4325,0,27,2.63,59,56.2,1567.55,0.0,30,71.00999999999999,1668.56,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4326,2,72,33.92,0,26.1,1851.45,0.0,0,2442.2400000000002,4293.6900000000005,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4327,0,71,31.89,30,85.45,6028.95,0.0,0,2264.19,8293.14,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
4328,0,24,44.09,9,88.95,2072.75,0.0,0,1058.16,3130.91,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
4329,1,57,24.67,42,74.35,4317.35,0.0,0,1406.19,5723.540000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1
4330,0,15,31.68,23,48.85,736.8,0.0,0,475.2,1212.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4331,0,4,44.16,82,80.1,336.15,0.0,0,176.64,512.79,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
4332,0,28,44.11,15,56.05,1522.65,0.0,110,1235.08,2867.73,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4333,0,55,5.08,9,89.8,4959.6,0.0,0,279.4,5239.0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1
4334,2,55,39.29,0,19.1,1001.5,0.0,0,2160.95,3162.45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4335,2,20,42.46,0,20.35,442.6,0.0,0,849.2,1291.8000000000002,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4336,1,62,15.05,23,106.05,6703.5,0.0,0,933.1,7636.6,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1
4337,2,43,6.71,0,19.65,779.25,0.0,0,288.53,1067.78,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4338,0,60,41.4,21,59.85,3483.45,0.0,0,2484.0,5967.45,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
4339,1,58,22.14,2,86.1,4890.5,0.0,110,1284.1200000000001,6284.62,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,0,1
4340,2,7,49.16,0,19.45,136.75,0.0,0,344.12,480.87,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4341,1,2,39.35,24,97.1,184.15,0.0,0,78.7,262.85,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1,1,0
4342,2,39,15.91,0,19.75,757.95,0.0,0,620.49,1378.44,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4343,2,68,5.84,0,24.55,1657.4,0.0,0,397.12,2054.52,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4344,0,62,0.0,26,48.7,3008.55,0.0,120,0.0,3128.55,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0,1,0,1,0
4345,1,72,44.2,2,109.55,8165.1,0.0,0,3182.4,11347.5,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1
4346,2,41,8.44,0,20.65,875.55,0.0,0,346.03999999999996,1221.59,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4347,0,4,7.49,17,55.2,220.65,0.0,0,29.96,250.61,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4348,2,53,39.37,0,24.05,1301.9,0.0,0,2086.6099999999997,3388.5099999999998,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4349,2,39,36.39,0,20.45,790.0,0.0,0,1419.21,2209.21,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4350,2,63,17.38,0,19.25,1237.65,0.0,0,1094.9399999999998,2332.59,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4351,2,15,7.96,0,26.35,378.6,0.0,0,119.4,498.0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4352,0,13,29.49,2,43.8,592.65,0.0,0,383.37,976.02,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4353,0,1,20.3,16,50.15,50.15,0.0,0,20.3,70.45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,0,1
4354,2,1,43.82,0,20.45,20.45,0.0,0,43.82,64.27,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4355,0,60,30.92,26,61.4,3638.25,0.0,0,1855.2,5493.45,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,1,0
4356,0,40,23.74,22,70.75,2921.75,0.0,0,949.5999999999999,3871.35,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,1,0
4357,0,66,21.37,30,61.15,4017.45,0.0,0,1410.42,5427.87,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,0,1,0,1
4358,2,42,9.33,0,20.25,854.9,0.0,0,391.86,1246.76,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4359,1,49,45.46,27,98.7,4920.55,0.0,0,2227.54,7148.09,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
4360,2,41,10.09,0,20.0,810.3,0.0,0,413.69,1223.99,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4361,2,41,21.28,0,19.3,772.4,0.0,0,872.48,1644.88,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4362,0,23,27.24,82,84.4,1936.85,0.0,0,626.52,2563.37,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
4363,0,3,0.0,69,25.1,79.8,0.0,0,0.0,79.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4364,1,4,0.0,30,48.25,202.25,0.0,10,0.0,212.25,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,0,1,1,0,1,0
4365,2,52,3.41,0,19.85,1070.5,0.0,0,177.32,1247.82,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4366,1,11,9.52,4,94.2,999.9,0.0,0,104.72,1104.62,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,0,1
4367,1,2,48.39,24,62.15,113.1,0.0,0,96.78,209.88,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
4368,0,26,37.6,10,79.3,2015.8,0.0,0,977.6,2993.4,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4369,0,24,2.31,53,56.25,1454.25,0.0,0,55.44,1509.69,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
4370,2,12,32.32,0,20.3,246.7,0.0,0,387.84000000000003,634.54,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4371,1,64,37.0,19,90.6,5817.45,0.0,0,2368.0,8185.45,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4372,1,66,7.61,10,85.9,5595.3,0.0,0,502.26000000000005,6097.56,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4373,0,60,15.29,48,79.2,4765.0,0.0,0,917.4,5682.4,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,1,0,0,1,0,1
4374,0,17,33.24,76,70.35,1201.65,0.0,0,565.08,1766.73,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
4375,2,42,34.33,0,19.35,867.3,0.0,0,1441.86,2309.16,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4376,0,1,39.87,2,50.15,50.15,0.0,0,39.87,90.02,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1
4377,1,47,30.06,57,63.8,3007.25,0.0,80,1412.82,4500.07,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,1,1,0,1,0
4378,2,10,10.42,0,20.55,252.75,0.0,0,104.2,356.95,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4379,0,1,45.28,2,44.6,44.6,0.0,0,45.28,89.88,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0
4380,0,4,3.03,11,63.75,226.2,0.0,0,12.12,238.32,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,0,1,1,0,1,0,0,1,0,1
4381,1,66,20.11,25,109.25,7082.5,0.0,80,1327.26,8489.76,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,1,0,1,1,0,1,0
4382,1,12,2.57,25,84.6,1017.35,0.0,0,30.839999999999996,1048.19,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1,0,1,0,1
4383,2,24,5.98,0,20.45,527.35,0.0,0,143.52,670.87,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4384,0,26,40.35,13,85.75,2146.5,0.0,0,1049.1000000000001,3195.6000000000004,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
4385,1,57,16.78,29,107.95,5969.85,0.0,0,956.46,6926.31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0
4386,2,42,13.95,0,22.95,1014.25,0.0,0,585.9,1600.15,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4387,2,64,14.78,0,19.45,1225.65,0.0,0,945.92,2171.57,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4388,2,19,26.54,0,19.7,386.5,0.0,0,504.26,890.76,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4389,0,22,48.68,18,87.0,1850.65,0.0,0,1070.96,2921.61,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1
4390,1,12,40.06,41,79.95,1043.4,0.0,0,480.72,1524.1200000000001,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1
4391,1,31,28.8,15,64.0,1910.75,0.0,0,892.8000000000001,2803.55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
4392,1,11,13.56,17,64.9,716.1,0.0,0,149.16,865.26,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
4393,2,68,26.83,0,25.75,1686.15,0.0,0,1824.4399999999998,3510.59,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4394,1,60,22.88,48,104.95,6236.75,0.0,0,1372.8,7609.55,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4395,0,58,0.0,52,50.0,2919.85,0.0,0,0.0,2919.85,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0
4396,2,1,39.61,0,20.45,20.45,0.0,0,39.61,60.06,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4397,2,37,15.51,0,19.85,717.5,0.0,0,573.87,1291.37,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4398,2,13,7.33,0,19.95,253.8,0.0,0,95.29,349.09000000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4399,2,43,28.9,0,26.45,1110.05,0.0,0,1242.7,2352.75,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0
4400,1,6,0.0,52,63.4,348.8,0.0,10,0.0,358.8,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,1
4401,0,71,0.0,20,53.95,3888.65,0.0,0,0.0,3888.65,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,1,1,0
4402,0,72,18.74,19,95.1,6843.15,0.0,0,1349.28,8192.43,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1
4403,0,12,0.0,73,35.5,432.25,0.0,0,0.0,432.25,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,1,0
4404,0,21,14.51,20,79.2,1742.45,0.0,0,304.71,2047.16,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0
4405,0,6,49.45,10,48.8,297.35,0.0,0,296.70000000000005,594.0500000000001,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0,1,0,1
4406,0,43,1.6,19,55.45,2444.25,0.0,130,68.8,2643.05,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,1,0
4407,2,35,32.75,0,25.4,949.8,0.0,0,1146.25,2096.05,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4408,1,52,0.0,18,63.9,3334.95,0.0,0,0.0,3334.95,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0
4409,1,32,15.52,12,64.85,2010.95,0.0,0,496.64,2507.59,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,1,0,1,0,1
4410,1,72,0.0,22,63.8,4684.3,0.0,0,0.0,4684.3,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1
4411,1,51,0.0,2,44.45,2181.55,0.0,0,0.0,2181.55,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,0,1,0,1,0,1
4412,2,68,19.75,0,19.95,1303.25,0.0,0,1343.0,2646.25,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
4413,1,49,0.0,27,49.65,2409.9,0.0,0,0.0,2409.9,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,1,0,1,1,0
